route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
252_759_BLT,252,759,,,3,http://www.ResRobot.se,,
279_3135_BLT_262,279,135,,,3,http://www.ResRobot.se,,
279_6208_BLT_262,279,TEXP,TJÖRN EXPRESS,,3,http://www.ResRobot.se,,
602_11_BLT,602,11,,,3,http://www.ResRobot.se,,
269_705_TLT_272,269,705,Länstaxi,,3,http://www.ResRobot.se,,
251_JLT_616,251,,Upptåget,,2,http://www.ResRobot.se,,
269_218_BLT,269,218,,,3,http://www.ResRobot.se,,
805_1_FLT,805,Green,,,4,http://www.ResRobot.se,,
269_232_BLT_272,269,232,,,3,http://www.ResRobot.se,,
265_210_TLT,265,210,Länstaxi,,3,http://www.ResRobot.se,,
269_31_BLT_273,269,31,,,3,http://www.ResRobot.se,,
279_3082_TLT_262,279,22,Länstaxi,,3,http://www.ResRobot.se,,
269_31_BLT_272,269,31,,,3,http://www.ResRobot.se,,
269_235_TLT_272,269,235,Länstaxi,,3,http://www.ResRobot.se,,
267_252_TLT,267,252,Länstaxi,,3,http://www.ResRobot.se,,
279_4434_TLT_262,279,934,Länstaxi,,3,http://www.ResRobot.se,,
252_760_BLT,252,760,,,3,http://www.ResRobot.se,,
252_643_BLT,252,643,,,3,http://www.ResRobot.se,,
276_579_TLT,276,579,Länstaxi,,3,http://www.ResRobot.se,,
279_4822_BLT_262,279,822,,,3,http://www.ResRobot.se,,
275_843_BLT,275,843,,,3,http://www.ResRobot.se,,
275_443_BLT,275,443,,,3,http://www.ResRobot.se,,
269_562_BLT_271,269,562,,,3,http://www.ResRobot.se,,
268_75_BLT,268,75,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
265_808_BLT,265,808,,,3,http://www.ResRobot.se,,
279_5092_BLT_262,279,92,,,3,http://www.ResRobot.se,,
253_284_BLT,253,284,,,3,http://www.ResRobot.se,,
269_315_TLT_271,269,315,Länstaxi,,3,http://www.ResRobot.se,,
275_750_BLT,275,750,,,3,http://www.ResRobot.se,,
255_273_BLT,255,273,,,3,http://www.ResRobot.se,,
602_401_BLT,602,401,,,3,http://www.ResRobot.se,,
269_726_TLT_272,269,726,Länstaxi,,3,http://www.ResRobot.se,,
275_792_BLT,275,792,,,3,http://www.ResRobot.se,,
279_6435_BLT_262,279,435,,,3,http://www.ResRobot.se,,
275_797_BLT,275,797,,,3,http://www.ResRobot.se,,
269_195_BLT,269,195,,,3,http://www.ResRobot.se,,
269_549_TLT_272,269,549,Länstaxi,,3,http://www.ResRobot.se,,
269_26_TLT_271,269,26,Länstaxi,,3,http://www.ResRobot.se,,
279_5045_BLT_262,279,45,,,3,http://www.ResRobot.se,,
647_2_BLT,647,2,,,3,http://www.ResRobot.se,,
279_4894_BLT_262,279,894,,,3,http://www.ResRobot.se,,
276_100_BLT,276,100,,,3,http://www.ResRobot.se,,
265_202_BLT,265,202,,,3,http://www.ResRobot.se,,
275_534_BLT,275,534,,,3,http://www.ResRobot.se,,
269_202_BLT_273,269,202,,,3,http://www.ResRobot.se,,
289_593_BLT,289,593,,,3,http://www.ResRobot.se,,
267_57_BLT,267,57,,,3,http://www.ResRobot.se,,
279_3853_TLT_262,279,611,Länstaxi,,3,http://www.ResRobot.se,,
269_202_BLT_272,269,202,,,3,http://www.ResRobot.se,,
253_566_TLT,253,566,Länstaxi,,3,http://www.ResRobot.se,,
279_4830_BLT_262,279,830,,,3,http://www.ResRobot.se,,
253_458_BLT,253,458,,,3,http://www.ResRobot.se,,
279_3001_BLT_262,279,1,EXPRESS,,3,http://www.ResRobot.se,,
275_609_BLT,275,609,,,3,http://www.ResRobot.se,,
267_292_BLT,267,292,,,3,http://www.ResRobot.se,,
279_6951_BLT_262,279,951,,,3,http://www.ResRobot.se,,
275_616_BLT,275,616,,,3,http://www.ResRobot.se,,
276_627_BLT,276,27,,,3,http://www.ResRobot.se,,
279_4737_BLT_262,279,737,,,3,http://www.ResRobot.se,,
266_311_TLT,266,11,Länstaxi,,3,http://www.ResRobot.se,,
256_133_BLT,256,133,,,3,http://www.ResRobot.se,,
279_1327_BLT_262,279,,Ersätter Tåg,,3,http://www.ResRobot.se,,
261_225_BLT,261,225,,,3,http://www.ResRobot.se,,
253_39_BLT,253,39,,,3,http://www.ResRobot.se,,
254_130_BLT,254,130,,,3,http://www.ResRobot.se,,
265_106_BLT,265,106,,,3,http://www.ResRobot.se,,
690_849_BXBN,690,849,,,3,http://www.ResRobot.se,,
269_652_TLT_272,269,652,Länstaxi,,3,http://www.ResRobot.se,,
275_688_BLT,275,688,,,3,http://www.ResRobot.se,,
267_53_BLT,267,53,,,3,http://www.ResRobot.se,,
252_821_BLT,252,821,,,3,http://www.ResRobot.se,,
252_305_BLT,252,305,,,3,http://www.ResRobot.se,,
251_107_BLT,251,107,,,3,http://www.ResRobot.se,,
279_6306_TLT_262,279,306,Länstaxi,,3,http://www.ResRobot.se,,
253_525_BLT,253,525,,,3,http://www.ResRobot.se,,
275_633_BLT,275,633,,,3,http://www.ResRobot.se,,
275_509_BLT,275,509,,,3,http://www.ResRobot.se,,
279_5053_BLT_262,279,53,,,3,http://www.ResRobot.se,,
258_3311_BLT,258,311,,,3,http://www.ResRobot.se,,
279_3702_TLT_262,279,2,Länstaxi,,3,http://www.ResRobot.se,,
265_500_BLT,265,500,,,3,http://www.ResRobot.se,,
276_4_BLT,276,4,,,3,http://www.ResRobot.se,,
252_710_BLT,252,710,,,3,http://www.ResRobot.se,,
602_403_BLT,602,403,,,3,http://www.ResRobot.se,,
255_361_BLT,255,361,,,3,http://www.ResRobot.se,,
252_2_BLT,252,2,,,3,http://www.ResRobot.se,,
267_232_BLT,267,232,,,3,http://www.ResRobot.se,,
269_199_BLT,269,199,,,3,http://www.ResRobot.se,,
252_21_BLT,252,21,,,3,http://www.ResRobot.se,,
261_691_BLT,261,691,,,3,http://www.ResRobot.se,,
266_31_BLT,266,31,,,3,http://www.ResRobot.se,,
267_74_BLT,267,74,,,3,http://www.ResRobot.se,,
279_6991_BLT_262,279,991,,,3,http://www.ResRobot.se,,
276_302_TLT,276,302,Länstaxi,,3,http://www.ResRobot.se,,
265_807_BLT,265,807,,,3,http://www.ResRobot.se,,
269_501_BLT_273,269,501,,,3,http://www.ResRobot.se,,
269_227_BLT_273,269,227,,,3,http://www.ResRobot.se,,
269_227_BLT_272,269,227,,,3,http://www.ResRobot.se,,
276_771_BLT,276,1,,,3,http://www.ResRobot.se,,
279_4869_BLT_262,279,869,,,3,http://www.ResRobot.se,,
269_422_BLT,269,422,,,3,http://www.ResRobot.se,,
266_65_BLT,266,65,,,3,http://www.ResRobot.se,,
253_165_BLT,253,165,,,3,http://www.ResRobot.se,,
279_4905_BLT_262,279,905,,,3,http://www.ResRobot.se,,
279_5031_BLT_262,279,31,,,3,http://www.ResRobot.se,,
254_141_BLT,254,141,,,3,http://www.ResRobot.se,,
276_170_BLT,276,170,,,3,http://www.ResRobot.se,,
315_J_314,315,,Tåg i Bergslagen,,2,http://www.ResRobot.se,,
256_45_BLT,256,45,,,3,http://www.ResRobot.se,,
279_6303_BLT_262,279,303,,,3,http://www.ResRobot.se,,
269_609_BLT_271,269,609,,,3,http://www.ResRobot.se,,
621_1_BXBN,621,S006,,,3,http://www.ResRobot.se,,
275_525_BLT,275,525,,,3,http://www.ResRobot.se,,
279_5052_BLT_262,279,52,,,3,http://www.ResRobot.se,,
254_123_BLT,254,123,,,3,http://www.ResRobot.se,,
279_5410_BLT_262,279,5410,10 Ersätter Spårvagn,,3,http://www.ResRobot.se,,
269_611_BLT,269,611,,,3,http://www.ResRobot.se,,
269_675_TLT_272,269,675,Länstaxi,,3,http://www.ResRobot.se,,
279_5047_BLT_262,279,47,,,3,http://www.ResRobot.se,,
279_6903_BLT_262,279,903,,,3,http://www.ResRobot.se,,
252_552_BLT,252,552,,,3,http://www.ResRobot.se,,
267_353_TLT,267,353,Länstaxi,,3,http://www.ResRobot.se,,
279_6977_BLT_262,279,977,,,3,http://www.ResRobot.se,,
279_4963_BLT_262,279,963,,,3,http://www.ResRobot.se,,
279_6046_TLT_262,279,546,Länstaxi,,3,http://www.ResRobot.se,,
269_454_BLT,269,4,,,3,http://www.ResRobot.se,,
279_6033_TLT_262,279,533,Länstaxi,,3,http://www.ResRobot.se,,
269_712_TLT_272,269,712,Länstaxi,,3,http://www.ResRobot.se,,
252_302_BLT,252,302,,,3,http://www.ResRobot.se,,
267_371_TLT,267,371,Länstaxi,,3,http://www.ResRobot.se,,
253_547_BLT,253,547,,,3,http://www.ResRobot.se,,
276_554_TLT,276,554,Länstaxi,,3,http://www.ResRobot.se,,
275_705_BLT,275,705,,,3,http://www.ResRobot.se,,
253_525_TLT,253,525,Länstaxi,,3,http://www.ResRobot.se,,
253_664_BLT,253,664,,,3,http://www.ResRobot.se,,
279_6017_TLT_262,279,717,Länstaxi,,3,http://www.ResRobot.se,,
269_312_BLT,269,312,,,3,http://www.ResRobot.se,,
269_504_TLT_272,269,504,Länstaxi,,3,http://www.ResRobot.se,,
276_556_BLT,276,556,,,3,http://www.ResRobot.se,,
275_205_BLT,275,205,,,3,http://www.ResRobot.se,,
256_101_BLT,256,101,,,3,http://www.ResRobot.se,,
253_570_BLT,253,570,,,3,http://www.ResRobot.se,,
279_4765_BLT_262,279,765,,,3,http://www.ResRobot.se,,
265_206_TLT,265,206,Länstaxi,,3,http://www.ResRobot.se,,
602_10_BLT,602,10,,,3,http://www.ResRobot.se,,
269_315_BLT_271,269,315,,,3,http://www.ResRobot.se,,
289_351_BLT,289,351,,,3,http://www.ResRobot.se,,
279_2854_TLT_262,279,154,Länstaxi,,3,http://www.ResRobot.se,,
275_591_BLT,275,591,,,3,http://www.ResRobot.se,,
253_526_BLT,253,526,,,3,http://www.ResRobot.se,,
269_30_BLT_271,269,30,,,3,http://www.ResRobot.se,,
275_538_BLT,275,538,,,3,http://www.ResRobot.se,,
275_225_BLT,275,225,,,3,http://www.ResRobot.se,,
275_418_BLT,275,418,,,3,http://www.ResRobot.se,,
269_573_TLT_272,269,573,Länstaxi,,3,http://www.ResRobot.se,,
267_31_TLT,267,31,Länstaxi,,3,http://www.ResRobot.se,,
276_405_TLT,276,5,SkåneExpressen,,3,http://www.ResRobot.se,,
289_500_BLT,289,500,,,3,http://www.ResRobot.se,,
261_350_BLT,261,350,,,3,http://www.ResRobot.se,,
269_81_BLT_272,269,81,,,3,http://www.ResRobot.se,,
276_157_BLT,276,157,,,3,http://www.ResRobot.se,,
253_457_BLT,253,457,,,3,http://www.ResRobot.se,,
257_2_BLT,257,2,,,3,http://www.ResRobot.se,,
256_34_BLT,256,34,,,3,http://www.ResRobot.se,,
267_390_TLT,267,390,Länstaxi,,3,http://www.ResRobot.se,,
269_30_BLT_273,269,30,,,3,http://www.ResRobot.se,,
276_51_TLT,276,51,Länstaxi,,3,http://www.ResRobot.se,,
279_4891_BLT_262,279,891,,,3,http://www.ResRobot.se,,
279_6291_BLT_262,279,291,,,3,http://www.ResRobot.se,,
276_220_BLT,276,220,,,3,http://www.ResRobot.se,,
279_3614_BLT_262,279,614,,,3,http://www.ResRobot.se,,
265_210_BLT,265,210,,,3,http://www.ResRobot.se,,
266_21_BLT,266,21,,,3,http://www.ResRobot.se,,
267_273_BLT,267,273,,,3,http://www.ResRobot.se,,
275_840_BLT,275,840,,,3,http://www.ResRobot.se,,
269_30_BLT,269,30,,,3,http://www.ResRobot.se,,
261_228_BLT,261,228,,,3,http://www.ResRobot.se,,
256_53_BLT,256,53,,,3,http://www.ResRobot.se,,
255_318_BLT,255,318,,,3,http://www.ResRobot.se,,
267_124_BLT,267,124,,,3,http://www.ResRobot.se,,
289_503_BLT,289,503,,,3,http://www.ResRobot.se,,
251_222_BLT,251,222,,,3,http://www.ResRobot.se,,
269_120_BLT_272,269,120,,,3,http://www.ResRobot.se,,
276_691_BLT,276,91,,,3,http://www.ResRobot.se,,
279_5091_BLT_262,279,91,,,3,http://www.ResRobot.se,,
269_28_BLT_272,269,28,,,3,http://www.ResRobot.se,,
269_28_BLT_273,269,28,,,3,http://www.ResRobot.se,,
258_689_BLT,258,689,,,3,http://www.ResRobot.se,,
269_328_BLT_272,269,328,,,3,http://www.ResRobot.se,,
279_6362_FLT_262,279,362,,,4,http://www.ResRobot.se,,
261_1362_BLT,261,62,,,3,http://www.ResRobot.se,,
275_854_BLT,275,854,,,3,http://www.ResRobot.se,,
254_160_BLT,254,160,,,3,http://www.ResRobot.se,,
253_486_TLT,253,486,Länstaxi,,3,http://www.ResRobot.se,,
252_61_BLT,252,61,,,3,http://www.ResRobot.se,,
254_101_BLT,254,101,,,3,http://www.ResRobot.se,,
279_6301_BLT_262,279,1,,,3,http://www.ResRobot.se,,
251_867_BLT,251,867,,,3,http://www.ResRobot.se,,
279_4826_BLT_262,279,826,,,3,http://www.ResRobot.se,,
279_4814_BLT_262,279,14,,,3,http://www.ResRobot.se,,
279_4252_TLT_262,279,752,Länstaxi,,3,http://www.ResRobot.se,,
252_4_BLT,252,4,,,3,http://www.ResRobot.se,,
269_4_BLT,269,4,,,3,http://www.ResRobot.se,,
279_3824_TLT_262,279,139,Länstaxi,,3,http://www.ResRobot.se,,
254_356_BLT,254,356,,,3,http://www.ResRobot.se,,
275_861_BLT,275,861,,,3,http://www.ResRobot.se,,
255_840_BLT,255,840,,,3,http://www.ResRobot.se,,
269_136_BLT_272,269,136,,,3,http://www.ResRobot.se,,
269_512_BLT,269,512,,,3,http://www.ResRobot.se,,
256_142_BLT,256,142,,,3,http://www.ResRobot.se,,
275_841_BLT,275,841,,,3,http://www.ResRobot.se,,
269_350_BLT_272,269,350,,,3,http://www.ResRobot.se,,
276_340_TLT,276,340,Länstaxi,,3,http://www.ResRobot.se,,
265_401_BLT,265,401,,,3,http://www.ResRobot.se,,
252_564_TLT,252,564,Länstaxi,,3,http://www.ResRobot.se,,
266_401_TLT,266,401,Silverlinjen,,3,http://www.ResRobot.se,,
251_216_BLT,251,216,,,3,http://www.ResRobot.se,,
279_4857_BLT_262,279,857,,,3,http://www.ResRobot.se,,
269_653_TLT_272,269,653,Länstaxi,,3,http://www.ResRobot.se,,
269_326_BLT_272,269,326,,,3,http://www.ResRobot.se,,
276_556_TLT,276,556,Länstaxi,,3,http://www.ResRobot.se,,
279_3850_TLT_262,279,531,Länstaxi,,3,http://www.ResRobot.se,,
256_43_BLT,256,43,,,3,http://www.ResRobot.se,,
269_744_TLT_272,269,744,Länstaxi,,3,http://www.ResRobot.se,,
268_911_BLT,268,11,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
275_55_BLT,275,55,,,3,http://www.ResRobot.se,,
269_739_TLT_272,269,739,Länstaxi,,3,http://www.ResRobot.se,,
266_113_TLT,266,113,113A,,3,http://www.ResRobot.se,,
261_1610_BLT,261,10,,,3,http://www.ResRobot.se,,
276_444_BLT,276,444,Ringbuss,,3,http://www.ResRobot.se,,
254_30_BLT,254,30,,,3,http://www.ResRobot.se,,
279_4670_BLT_262,279,670,,,3,http://www.ResRobot.se,,
266_56_TLT,266,56,Länstaxi,,3,http://www.ResRobot.se,,
261_1604_BLT,261,4,,,3,http://www.ResRobot.se,,
261_1502_BLT,261,2,,,3,http://www.ResRobot.se,,
254_345_BLT,254,345,,,3,http://www.ResRobot.se,,
320_14_FLT,320,14,,,4,http://www.ResRobot.se,,
279_4915_BLT_262,279,915,,,3,http://www.ResRobot.se,,
275_716_BLT,275,716,,,3,http://www.ResRobot.se,,
279_6414_BLT_262,279,414,,,3,http://www.ResRobot.se,,
279_3308_BLT_262,279,308,,,3,http://www.ResRobot.se,,
275_865_BLT,275,865,,,3,http://www.ResRobot.se,,
255_142_BLT,255,142,,,3,http://www.ResRobot.se,,
279_6294_BLT_262,279,294,,,3,http://www.ResRobot.se,,
289_380_TLT,289,380,Länstaxi,,3,http://www.ResRobot.se,,
279_6731_BLT_262,279,731,,,3,http://www.ResRobot.se,,
256_2_BLT,256,2,,,3,http://www.ResRobot.se,,
279_3134_BLT_262,279,134,,,3,http://www.ResRobot.se,,
269_319_BLT_272,269,319,,,3,http://www.ResRobot.se,,
269_736_TLT_272,269,736,Länstaxi,,3,http://www.ResRobot.se,,
253_486_BLT,253,486,,,3,http://www.ResRobot.se,,
279_4680_BLT_262,279,680,,,3,http://www.ResRobot.se,,
289_743_BLT,289,743,,,3,http://www.ResRobot.se,,
269_417_BLT_272,269,417,,,3,http://www.ResRobot.se,,
265_306_BLT,265,306,,,3,http://www.ResRobot.se,,
254_50_BLT,254,50,,,3,http://www.ResRobot.se,,
618_2_FLT,618,2,,,4,http://www.ResRobot.se,,
279_6734_BLT_262,279,734,,,3,http://www.ResRobot.se,,
276_785_BLT,276,5,,,3,http://www.ResRobot.se,,
267_294_BLT,267,294,,,3,http://www.ResRobot.se,,
252_601_BLT,252,601,,,3,http://www.ResRobot.se,,
279_4950_BLT_262,279,950,,,3,http://www.ResRobot.se,,
275_522_BLT,275,522,,,3,http://www.ResRobot.se,,
266_212_BLT,266,12,,,3,http://www.ResRobot.se,,
276_153_TLT,276,153,Länstaxi,,3,http://www.ResRobot.se,,
276_50_TLT,276,50,Länstaxi,,3,http://www.ResRobot.se,,
279_5501_BLT_262,279,501,,,3,http://www.ResRobot.se,,
255_1_BLT,255,1,,,3,http://www.ResRobot.se,,
251_84_BLT,251,84,,,3,http://www.ResRobot.se,,
265_704_TLT,265,704,Länstaxi,,3,http://www.ResRobot.se,,
253_218_BLT,253,18,,,3,http://www.ResRobot.se,,
632_1_FLT,632,Tärna,,,4,http://www.ResRobot.se,,
279_3073_BLT_262,279,13,,,3,http://www.ResRobot.se,,
258_687_BLT,258,687,,,3,http://www.ResRobot.se,,
256_124_BLT,256,124,,,3,http://www.ResRobot.se,,
267_293_BLT,267,293,,,3,http://www.ResRobot.se,,
276_109_TLT,276,109,Flyinge Lund lin,,3,http://www.ResRobot.se,,
268_914_BLT,268,14,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
279_6965_BLT_262,279,965,,,3,http://www.ResRobot.se,,
269_7_BLT_272,269,7,,,3,http://www.ResRobot.se,,
601_12_BLT_265,601,12,,,3,http://www.ResRobot.se,,
265_213_TLT,265,213,Länstaxi,,3,http://www.ResRobot.se,,
268_401_BLT,268,1,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
252_29_BLT,252,29,,,3,http://www.ResRobot.se,,
267_352_BLT,267,352,,,3,http://www.ResRobot.se,,
256_71_BLT,256,71,,,3,http://www.ResRobot.se,,
279_3150_BLT_262,279,150,,,3,http://www.ResRobot.se,,
275_66_BLT,275,66,,,3,http://www.ResRobot.se,,
269_662_TLT_272,269,662,Länstaxi,,3,http://www.ResRobot.se,,
269_226_BLT_273,269,226,,,3,http://www.ResRobot.se,,
269_702_TLT_272,269,702,Länstaxi,,3,http://www.ResRobot.se,,
269_226_BLT_272,269,226,,,3,http://www.ResRobot.se,,
256_141_BLT,256,141,,,3,http://www.ResRobot.se,,
279_4061_BLT_262,279,61,,,3,http://www.ResRobot.se,,
253_253_BLT,253,253,,,3,http://www.ResRobot.se,,
279_6914_BLT_262,279,914,,,3,http://www.ResRobot.se,,
279_4806_TLT_262,279,6,Länstaxi,,3,http://www.ResRobot.se,,
267_213_TLT,267,213,Länstaxi,,3,http://www.ResRobot.se,,
279_6968_BLT_262,279,968,,,3,http://www.ResRobot.se,,
252_686_BLT,252,686,,,3,http://www.ResRobot.se,,
279_6570_BLT_262,279,1,,,3,http://www.ResRobot.se,,
269_799_TLT_272,269,799,Länstaxi,,3,http://www.ResRobot.se,,
320_2_FLT,320,2,,,4,http://www.ResRobot.se,,
269_42_BLT_273,269,42,,,3,http://www.ResRobot.se,,
266_7_BLT,266,7,,,3,http://www.ResRobot.se,,
289_352_BLT,289,352,,,3,http://www.ResRobot.se,,
279_5211_BLT_262,279,Svart,EXPRESS,,3,http://www.ResRobot.se,,
261_664_BLT,261,664,,,3,http://www.ResRobot.se,,
276_379_TLT,276,379,Länstaxi,,3,http://www.ResRobot.se,,
279_6034_TLT_262,279,534,Länstaxi,,3,http://www.ResRobot.se,,
252_203_BLT,252,203,,,3,http://www.ResRobot.se,,
275_785_BLT,275,785,,,3,http://www.ResRobot.se,,
256_581_BLT,256,581,,,3,http://www.ResRobot.se,,
252_634_BLT,252,634,,,3,http://www.ResRobot.se,,
268_57_BLT,268,57,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
275_17_ULT,275,17,,,1,http://www.ResRobot.se,,
279_4861_BLT_262,279,861,,,3,http://www.ResRobot.se,,
269_81_BLT,269,81,,,3,http://www.ResRobot.se,,
276_182_BLT,276,182,,,3,http://www.ResRobot.se,,
275_684_BLT,275,684,,,3,http://www.ResRobot.se,,
258_686_BLT,258,686,,,3,http://www.ResRobot.se,,
256_169_BLT,256,169,,,3,http://www.ResRobot.se,,
269_507_TLT_272,269,507,Länstaxi,,3,http://www.ResRobot.se,,
266_62_BLT,266,62,,,3,http://www.ResRobot.se,,
279_4885_BLT_262,279,885,,,3,http://www.ResRobot.se,,
252_7_BLT,252,7,,,3,http://www.ResRobot.se,,
267_607_BLT,267,607,,,3,http://www.ResRobot.se,,
276_127_TLT,276,127,Länstaxi,,3,http://www.ResRobot.se,,
279_4902_BLT_262,279,902,,,3,http://www.ResRobot.se,,
279_2002_BLT_262,279,2,,,3,http://www.ResRobot.se,,
276_34_BLT,276,34,,,3,http://www.ResRobot.se,,
275_142_BLT,275,142,,,3,http://www.ResRobot.se,,
279_3823_TLT_262,279,138,Länstaxi,,3,http://www.ResRobot.se,,
269_532_TLT_272,269,532,Länstaxi,,3,http://www.ResRobot.se,,
261_653_BLT,261,653,,,3,http://www.ResRobot.se,,
254_155_BLT,254,155,,,3,http://www.ResRobot.se,,
279_4141_TLT_262,279,641,Länstaxi,,3,http://www.ResRobot.se,,
269_416_BLT_272,269,416,,,3,http://www.ResRobot.se,,
258_3330_BLT,258,330,,,3,http://www.ResRobot.se,,
289_752_BLT,289,752,,,3,http://www.ResRobot.se,,
279_4967_BLT_262,279,967,,,3,http://www.ResRobot.se,,
279_6526_BLT_262,279,526,,,3,http://www.ResRobot.se,,
275_516_BLT,275,516,,,3,http://www.ResRobot.se,,
276_126_BLT,276,126,,,3,http://www.ResRobot.se,,
275_831_BLT,275,831,,,3,http://www.ResRobot.se,,
251_773_BLT,251,773,,,3,http://www.ResRobot.se,,
276_562_BLT,276,562,,,3,http://www.ResRobot.se,,
279_3741_TLT_262,279,420,Länstaxi,,3,http://www.ResRobot.se,,
269_692_TLT_272,269,692,Länstaxi,,3,http://www.ResRobot.se,,
258_121_BLT,258,121,,,3,http://www.ResRobot.se,,
275_745_BLT,275,745,,,3,http://www.ResRobot.se,,
261_1371_BLT,261,71,,,3,http://www.ResRobot.se,,
252_513_BLT,252,513,,,3,http://www.ResRobot.se,,
267_231_BLT,267,231,,,3,http://www.ResRobot.se,,
267_294_TLT,267,294,Länstaxi,,3,http://www.ResRobot.se,,
269_78_BLT,269,78,,,3,http://www.ResRobot.se,,
256_134_BLT,256,134,,,3,http://www.ResRobot.se,,
267_274_BLT,267,274,,,3,http://www.ResRobot.se,,
253_414_BLT,253,414,,,3,http://www.ResRobot.se,,
269_175_BLT_272,269,175,,,3,http://www.ResRobot.se,,
269_520_BLT,269,520,,,3,http://www.ResRobot.se,,
276_663_BLT,276,3,,,3,http://www.ResRobot.se,,
279_5026_BLT_262,279,26,,,3,http://www.ResRobot.se,,
275_7_SLT,275,7,,,0,http://www.ResRobot.se,,
253_308_BLT,253,308,,,3,http://www.ResRobot.se,,
279_6296_FLT_262,279,296,,,4,http://www.ResRobot.se,,
279_6732_BLT_262,279,732,,,3,http://www.ResRobot.se,,
252_65_BLT,252,65,,,3,http://www.ResRobot.se,,
254_432_BLT,254,432,,,3,http://www.ResRobot.se,,
265_406_TLT,265,406,Länstaxi,,3,http://www.ResRobot.se,,
269_322_TLT_271,269,322,Länstaxi,,3,http://www.ResRobot.se,,
275_791_BLT,275,791,,,3,http://www.ResRobot.se,,
252_656_BLT,252,656,,,3,http://www.ResRobot.se,,
254_362_BLT,254,362,,,3,http://www.ResRobot.se,,
267_355_BLT,267,355,,,3,http://www.ResRobot.se,,
258_242_BLT,258,242,,,3,http://www.ResRobot.se,,
275_152_BLT,275,152,,,3,http://www.ResRobot.se,,
251_304_BLT,251,304,,,3,http://www.ResRobot.se,,
279_3836_TLT_262,279,321,Länstaxi,,3,http://www.ResRobot.se,,
275_305_BLT,275,305,,,3,http://www.ResRobot.se,,
269_444_TLT_271,269,444,Länstaxi,,3,http://www.ResRobot.se,,
253_573_BLT,253,573,,,3,http://www.ResRobot.se,,
269_211_BLT_271,269,211,,,3,http://www.ResRobot.se,,
267_312_BLT,267,312,,,3,http://www.ResRobot.se,,
269_211_BLT_272,269,211,,,3,http://www.ResRobot.se,,
279_6522_BLT_262,279,LERS,LERUM-SNABBEN,,3,http://www.ResRobot.se,,
252_160_TLT,252,160,Länstaxi,,3,http://www.ResRobot.se,,
275_698_BLT,275,698,,,3,http://www.ResRobot.se,,
275_536_BLT,275,536,,,3,http://www.ResRobot.se,,
265_800_BLT,265,800,,,3,http://www.ResRobot.se,,
269_599_TLT_272,269,599,Länstaxi,,3,http://www.ResRobot.se,,
275_711_BLT,275,711,,,3,http://www.ResRobot.se,,
279_3618_BLT_262,279,618,,,3,http://www.ResRobot.se,,
279_6741_TLT_262,279,741,Länstaxi,,3,http://www.ResRobot.se,,
269_28_BLT,269,28,,,3,http://www.ResRobot.se,,
261_1601_BLT,261,1,,,3,http://www.ResRobot.se,,
275_618_BLT,275,618,,,3,http://www.ResRobot.se,,
276_782_BLT,276,2,,,3,http://www.ResRobot.se,,
267_321_TLT,267,321,Länstaxi,,3,http://www.ResRobot.se,,
279_3841_TLT_262,279,406,Länstaxi,,3,http://www.ResRobot.se,,
269_46_BLT_273,269,46,,,3,http://www.ResRobot.se,,
269_46_BLT_272,269,46,,,3,http://www.ResRobot.se,,
269_650_TLT_272,269,650,Länstaxi,,3,http://www.ResRobot.se,,
279_3202_BLT_262,279,202,,,3,http://www.ResRobot.se,,
251_303_BLT,251,303,,,3,http://www.ResRobot.se,,
255_315_BLT,255,315,,,3,http://www.ResRobot.se,,
269_630_TLT_272,269,630,Länstaxi,,3,http://www.ResRobot.se,,
279_3019_BLT_262,279,9,,,3,http://www.ResRobot.se,,
275_192_BLT,275,192,,,3,http://www.ResRobot.se,,
252_534_BLT,252,534,,,3,http://www.ResRobot.se,,
253_390_BLT,253,390,,,3,http://www.ResRobot.se,,
279_6704_TLT_262,279,703,Länstaxi,,3,http://www.ResRobot.se,,
275_576_BLT,275,576,,,3,http://www.ResRobot.se,,
279_3066_BLT_262,279,6,,,3,http://www.ResRobot.se,,
269_627_TLT_272,269,627,Länstaxi,,3,http://www.ResRobot.se,,
277_25_BLT,277,Flygb,Flygbussarna,,3,http://www.ResRobot.se,,
269_669_TLT_272,269,669,Länstaxi,,3,http://www.ResRobot.se,,
279_5728_BLT_262,279,728,,,3,http://www.ResRobot.se,,
279_5753_BLT_262,279,753,,,3,http://www.ResRobot.se,,
289_521_BLT,289,521,,,3,http://www.ResRobot.se,,
254_200_BLT,254,200,,,3,http://www.ResRobot.se,,
255_350_BLT,255,350,,,3,http://www.ResRobot.se,,
269_626_TLT_272,269,626,Länstaxi,,3,http://www.ResRobot.se,,
269_765_TLT_272,269,765,Länstaxi,,3,http://www.ResRobot.se,,
279_3104_BLT_262,279,104,,,3,http://www.ResRobot.se,,
251_510_BLT,251,510,,,3,http://www.ResRobot.se,,
275_317_BLT,275,317,,,3,http://www.ResRobot.se,,
279_4845_BLT_262,279,845,,,3,http://www.ResRobot.se,,
