service_id,date,exception_type
1632,20140801,1
1632,20140804,1
1632,20140805,1
1632,20140806,1
1632,20140807,1
1632,20140808,1
1632,20140811,1
1632,20140812,1
1632,20140813,1
1632,20140814,1
1632,20140815,1
1632,20140818,1
1632,20140819,1
1633,20140820,1
1633,20140822,1
1633,20140825,1
1633,20140827,1
1633,20140829,1
1633,20140901,1
1633,20140903,1
1633,20140905,1
1633,20140908,1
1633,20140910,1
1633,20140912,1
1633,20140915,1
1633,20140917,1
1633,20140919,1
1633,20140922,1
1633,20140924,1
1633,20140926,1
1633,20140929,1
1633,20141001,1
1633,20141003,1
1633,20141006,1
1633,20141008,1
1633,20141010,1
1633,20141013,1
1633,20141015,1
1633,20141017,1
1633,20141020,1
1633,20141022,1
1633,20141024,1
1633,20141103,1
1633,20141105,1
1633,20141107,1
1633,20141110,1
1633,20141112,1
1633,20141114,1
1633,20141117,1
1633,20141119,1
1633,20141121,1
1633,20141124,1
1633,20141126,1
1633,20141128,1
1633,20141201,1
1633,20141203,1
1633,20141205,1
1633,20141208,1
1633,20141210,1
1633,20141212,1
1638,20140821,1
1638,20140825,1
1638,20140826,1
1638,20140828,1
1638,20140901,1
1638,20140902,1
1638,20140904,1
1638,20140908,1
1638,20140909,1
1638,20140911,1
1638,20140915,1
1638,20140916,1
1638,20140918,1
1638,20140922,1
1638,20140923,1
1638,20140925,1
1638,20140929,1
1638,20140930,1
1638,20141002,1
1638,20141006,1
1638,20141007,1
1638,20141009,1
1638,20141013,1
1638,20141014,1
1638,20141016,1
1638,20141020,1
1638,20141021,1
1638,20141023,1
1638,20141103,1
1638,20141104,1
1638,20141106,1
1638,20141110,1
1638,20141111,1
1638,20141113,1
1638,20141117,1
1638,20141118,1
1638,20141120,1
1638,20141124,1
1638,20141125,1
1638,20141127,1
1638,20141201,1
1638,20141202,1
1638,20141204,1
1638,20141208,1
1638,20141209,1
1638,20141211,1
1639,20140820,1
1639,20140825,1
1639,20140827,1
1639,20140901,1
1639,20140903,1
1639,20140908,1
1639,20140910,1
1639,20140915,1
1639,20140917,1
1639,20140922,1
1639,20140924,1
1639,20140929,1
1639,20141001,1
1639,20141006,1
1639,20141008,1
1639,20141013,1
1639,20141015,1
1639,20141020,1
1639,20141022,1
1639,20141103,1
1639,20141105,1
1639,20141110,1
1639,20141112,1
1639,20141117,1
1639,20141119,1
1639,20141124,1
1639,20141126,1
1639,20141201,1
1639,20141203,1
1639,20141208,1
1639,20141210,1
1636,20140821,1
1636,20140822,1
1636,20140826,1
1636,20140828,1
1636,20140829,1
1636,20140902,1
1636,20140904,1
1636,20140905,1
1636,20140909,1
1636,20140911,1
1636,20140912,1
1636,20140916,1
1636,20140918,1
1636,20140919,1
1636,20140923,1
1636,20140925,1
1636,20140926,1
1636,20140930,1
1636,20141002,1
1636,20141003,1
1636,20141007,1
1636,20141009,1
1636,20141010,1
1636,20141014,1
1636,20141016,1
1636,20141017,1
1636,20141021,1
1636,20141023,1
1636,20141024,1
1636,20141104,1
1636,20141106,1
1636,20141107,1
1636,20141111,1
1636,20141113,1
1636,20141114,1
1636,20141118,1
1636,20141120,1
1636,20141121,1
1636,20141125,1
1636,20141127,1
1636,20141128,1
1636,20141202,1
1636,20141204,1
1636,20141205,1
1636,20141209,1
1636,20141211,1
1636,20141212,1
1637,20140826,1
1637,20140902,1
1637,20140909,1
1637,20140916,1
1637,20140923,1
1637,20140930,1
1637,20141007,1
1637,20141014,1
1637,20141021,1
1637,20141104,1
1637,20141111,1
1637,20141118,1
1637,20141125,1
1637,20141202,1
1637,20141209,1
1659,20140623,1
1659,20140624,1
1659,20140625,1
1659,20140626,1
1659,20140627,1
1659,20140630,1
1659,20140701,1
1659,20140702,1
1659,20140703,1
1659,20140704,1
1659,20140707,1
1659,20140708,1
1659,20140709,1
1659,20140710,1
1659,20140711,1
1659,20140714,1
1659,20140715,1
1659,20140716,1
1659,20140717,1
1659,20140718,1
1659,20140721,1
1659,20140722,1
1659,20140723,1
1659,20140724,1
1659,20140725,1
1659,20140728,1
1659,20140729,1
1659,20140730,1
1659,20140731,1
1659,20140801,1
1659,20140804,1
1659,20140805,1
1659,20140806,1
1659,20140807,1
1659,20140808,1
1659,20140811,1
1659,20140812,1
1659,20140813,1
1659,20140814,1
1659,20140815,1
1659,20140818,1
1659,20140819,1
1659,20140820,1
1659,20141027,1
1659,20141028,1
1659,20141029,1
1659,20141030,1
1659,20141031,1
1658,20140811,1
1658,20140812,1
1658,20140813,1
1658,20140814,1
1658,20140815,1
1658,20140818,1
1658,20140819,1
1658,20140820,1
1658,20140821,1
1658,20140822,1
1658,20141027,1
1658,20141028,1
1658,20141029,1
1658,20141030,1
1658,20141031,1
1657,20140829,1
1657,20140905,1
1657,20140912,1
1657,20140919,1
1657,20140926,1
1657,20141003,1
1657,20141010,1
1657,20141017,1
1657,20141024,1
1657,20141031,1
1657,20141107,1
1657,20141114,1
1657,20141121,1
1657,20141128,1
1657,20141205,1
1657,20141212,1
1656,20140827,1
1656,20140828,1
1656,20140901,1
1656,20140902,1
1656,20140903,1
1656,20140904,1
1656,20140908,1
1656,20140909,1
1656,20140910,1
1656,20140911,1
1656,20140915,1
1656,20140916,1
1656,20140917,1
1656,20140918,1
1656,20140922,1
1656,20140923,1
1656,20140924,1
1656,20140925,1
1656,20140929,1
1656,20140930,1
1656,20141001,1
1656,20141002,1
1656,20141006,1
1656,20141007,1
1656,20141008,1
1656,20141009,1
1656,20141013,1
1656,20141014,1
1656,20141015,1
1656,20141016,1
1656,20141020,1
1656,20141021,1
1656,20141022,1
1656,20141023,1
1656,20141027,1
1656,20141028,1
1656,20141029,1
1656,20141030,1
1656,20141103,1
1656,20141104,1
1656,20141105,1
1656,20141106,1
1656,20141110,1
1656,20141111,1
1656,20141112,1
1656,20141113,1
1656,20141117,1
1656,20141118,1
1656,20141119,1
1656,20141120,1
1656,20141124,1
1656,20141125,1
1656,20141126,1
1656,20141127,1
1656,20141201,1
1656,20141202,1
1656,20141203,1
1656,20141204,1
1656,20141208,1
1656,20141209,1
1656,20141210,1
1656,20141211,1
1663,20140820,1
1663,20140821,1
1663,20140822,1
1663,20140826,1
1663,20140827,1
1663,20140828,1
1663,20140829,1
1663,20140902,1
1663,20140903,1
1663,20140904,1
1663,20140905,1
1663,20140909,1
1663,20140910,1
1663,20140911,1
1663,20140912,1
1663,20140916,1
1663,20140917,1
1663,20140918,1
1663,20140919,1
1663,20140923,1
1663,20140924,1
1663,20140925,1
1663,20140926,1
1663,20140930,1
1663,20141001,1
1663,20141002,1
1663,20141003,1
1663,20141007,1
1663,20141008,1
1663,20141009,1
1663,20141010,1
1663,20141014,1
1663,20141015,1
1663,20141016,1
1663,20141017,1
1663,20141021,1
1663,20141022,1
1663,20141023,1
1663,20141024,1
1663,20141104,1
1663,20141105,1
1663,20141106,1
1663,20141107,1
1663,20141111,1
1663,20141112,1
1663,20141113,1
1663,20141114,1
1663,20141118,1
1663,20141119,1
1663,20141120,1
1663,20141121,1
1663,20141125,1
1663,20141126,1
1663,20141127,1
1663,20141128,1
1663,20141202,1
1663,20141203,1
1663,20141204,1
1663,20141205,1
1663,20141209,1
1663,20141210,1
1663,20141211,1
1663,20141212,1
1662,20140825,1
1662,20140826,1
1662,20140901,1
1662,20140902,1
1662,20140908,1
1662,20140909,1
1662,20140915,1
1662,20140916,1
1662,20140922,1
1662,20140923,1
1662,20140929,1
1662,20140930,1
1662,20141006,1
1662,20141007,1
1662,20141013,1
1662,20141014,1
1662,20141020,1
1662,20141021,1
1662,20141103,1
1662,20141104,1
1662,20141110,1
1662,20141111,1
1662,20141117,1
1662,20141118,1
1662,20141124,1
1662,20141125,1
1662,20141201,1
1662,20141202,1
1662,20141208,1
1662,20141209,1
1660,20140821,1
1660,20140826,1
1660,20140827,1
1660,20140828,1
1660,20140902,1
1660,20140903,1
1660,20140904,1
1660,20140909,1
1660,20140910,1
1660,20140911,1
1660,20140916,1
1660,20140917,1
1660,20140918,1
1660,20140923,1
1660,20140924,1
1660,20140925,1
1660,20140930,1
1660,20141001,1
1660,20141002,1
1660,20141007,1
1660,20141008,1
1660,20141009,1
1660,20141014,1
1660,20141015,1
1660,20141016,1
1660,20141021,1
1660,20141022,1
1660,20141023,1
1660,20141104,1
1660,20141105,1
1660,20141106,1
1660,20141111,1
1660,20141112,1
1660,20141113,1
1660,20141118,1
1660,20141119,1
1660,20141120,1
1660,20141125,1
1660,20141126,1
1660,20141127,1
1660,20141202,1
1660,20141203,1
1660,20141204,1
1660,20141209,1
1660,20141210,1
1660,20141211,1
1651,20140822,1
1651,20140826,1
1651,20140829,1
1651,20140902,1
1651,20140905,1
1651,20140909,1
1651,20140912,1
1651,20140916,1
1651,20140919,1
1651,20140923,1
1651,20140926,1
1651,20140930,1
1651,20141003,1
1651,20141007,1
1651,20141010,1
1651,20141014,1
1651,20141017,1
1651,20141021,1
1651,20141024,1
1651,20141028,1
1651,20141031,1
1651,20141104,1
1651,20141107,1
1651,20141111,1
1651,20141114,1
1651,20141118,1
1651,20141121,1
1651,20141125,1
1651,20141128,1
1651,20141202,1
1651,20141205,1
1651,20141209,1
1651,20141212,1
1650,20140623,1
1650,20140624,1
1650,20140625,1
1650,20140626,1
1650,20140627,1
1650,20140630,1
1650,20140701,1
1650,20140702,1
1650,20140703,1
1650,20140704,1
1650,20140707,1
1650,20140708,1
1650,20140709,1
1650,20140710,1
1650,20140711,1
1650,20140804,1
1650,20140805,1
1650,20140806,1
1650,20140807,1
1650,20140808,1
1650,20140811,1
1650,20140812,1
1650,20140813,1
1650,20140814,1
1650,20140815,1
1650,20140818,1
1650,20140819,1
1650,20140820,1
1649,20140821,1
1649,20140825,1
1649,20140827,1
1649,20140828,1
1649,20140901,1
1649,20140903,1
1649,20140904,1
1649,20140910,1
1649,20140911,1
1649,20140915,1
1649,20140917,1
1649,20140918,1
1649,20140922,1
1649,20140924,1
1649,20140925,1
1649,20140929,1
1649,20141001,1
1649,20141002,1
1649,20141006,1
1649,20141008,1
1649,20141009,1
1649,20141013,1
1649,20141015,1
1649,20141016,1
1649,20141020,1
1649,20141022,1
1649,20141023,1
1649,20141103,1
1649,20141105,1
1649,20141106,1
1649,20141110,1
1649,20141112,1
1649,20141113,1
1649,20141117,1
1649,20141119,1
1649,20141120,1
1649,20141124,1
1649,20141126,1
1649,20141127,1
1649,20141201,1
1649,20141203,1
1649,20141204,1
1649,20141208,1
1649,20141210,1
1649,20141211,1
1648,20140628,2
1648,20140629,2
1648,20140705,2
1648,20140706,2
1648,20140712,2
1648,20140713,2
1648,20140714,2
1648,20140715,2
1648,20140716,2
1648,20140717,2
1648,20140718,2
1648,20140719,2
1648,20140720,2
1648,20140721,2
1648,20140722,2
1648,20140723,2
1648,20140724,2
1648,20140725,2
1648,20140726,2
1648,20140727,2
1648,20140728,2
1648,20140729,2
1648,20140730,2
1648,20140731,2
1648,20140801,2
1648,20140802,2
1648,20140803,2
1648,20140809,2
1648,20140810,2
1648,20140816,2
1648,20140817,2
1648,20140823,2
1648,20140824,2
1648,20140830,2
1648,20140831,2
1648,20140906,2
1648,20140907,2
1648,20140913,2
1648,20140914,2
1648,20140920,2
1648,20140921,2
1648,20140927,2
1648,20140928,2
1648,20141004,2
1648,20141005,2
1648,20141011,2
1648,20141012,2
1648,20141018,2
1648,20141019,2
1648,20141025,2
1648,20141026,2
1648,20141101,2
1648,20141102,2
1648,20141108,2
1648,20141109,2
1648,20141115,2
1648,20141116,2
1648,20141122,2
1648,20141123,2
1648,20141129,2
1648,20141130,2
1648,20141206,2
1648,20141207,2
1648,20141213,2
1655,20140623,1
1655,20140624,1
1655,20140625,1
1655,20140626,1
1655,20140627,1
1655,20140630,1
1655,20140701,1
1655,20140702,1
1655,20140703,1
1655,20140704,1
1655,20140707,1
1655,20140708,1
1655,20140709,1
1655,20140710,1
1655,20140711,1
1655,20140714,1
1655,20140715,1
1655,20140716,1
1655,20140717,1
1655,20140718,1
1655,20140721,1
1655,20140722,1
1655,20140723,1
1655,20140724,1
1655,20140725,1
1655,20140728,1
1655,20140729,1
1655,20140730,1
1655,20140731,1
1655,20140801,1
1655,20140804,1
1655,20140805,1
1655,20140806,1
1655,20140807,1
1655,20140808,1
1655,20140811,1
1655,20140812,1
1655,20140813,1
1655,20140814,1
1655,20140815,1
1655,20140818,1
1655,20140819,1
1655,20140820,1
1655,20140821,1
1655,20140822,1
1655,20140825,1
1655,20140826,1
1655,20141027,1
1655,20141028,1
1655,20141029,1
1655,20141030,1
1655,20141031,1
1654,20140821,1
1654,20140825,1
1654,20140826,1
1654,20140827,1
1654,20140828,1
1654,20140901,1
1654,20140902,1
1654,20140903,1
1654,20140904,1
1654,20140909,1
1654,20140910,1
1654,20140911,1
1654,20140915,1
1654,20140916,1
1654,20140917,1
1654,20140918,1
1654,20140922,1
1654,20140923,1
1654,20140924,1
1654,20140925,1
1654,20140929,1
1654,20140930,1
1654,20141001,1
1654,20141002,1
1654,20141006,1
1654,20141007,1
1654,20141008,1
1654,20141009,1
1654,20141013,1
1654,20141014,1
1654,20141015,1
1654,20141016,1
1654,20141020,1
1654,20141021,1
1654,20141022,1
1654,20141023,1
1654,20141103,1
1654,20141104,1
1654,20141105,1
1654,20141106,1
1654,20141110,1
1654,20141111,1
1654,20141112,1
1654,20141113,1
1654,20141117,1
1654,20141118,1
1654,20141119,1
1654,20141120,1
1654,20141124,1
1654,20141125,1
1654,20141126,1
1654,20141127,1
1654,20141201,1
1654,20141202,1
1654,20141203,1
1654,20141204,1
1654,20141208,1
1654,20141209,1
1654,20141210,1
1654,20141211,1
1653,20140826,1
1653,20140827,1
1653,20140828,1
1653,20140829,1
1653,20140902,1
1653,20140903,1
1653,20140904,1
1653,20140905,1
1653,20140909,1
1653,20140910,1
1653,20140911,1
1653,20140912,1
1653,20140916,1
1653,20140917,1
1653,20140918,1
1653,20140919,1
1653,20140923,1
1653,20140924,1
1653,20140925,1
1653,20140926,1
1653,20140930,1
1653,20141001,1
1653,20141002,1
1653,20141003,1
1653,20141007,1
1653,20141008,1
1653,20141009,1
1653,20141010,1
1653,20141014,1
1653,20141015,1
1653,20141016,1
1653,20141017,1
1653,20141021,1
1653,20141022,1
1653,20141023,1
1653,20141024,1
1653,20141104,1
1653,20141105,1
1653,20141106,1
1653,20141107,1
1653,20141111,1
1653,20141112,1
1653,20141113,1
1653,20141114,1
1653,20141118,1
1653,20141119,1
1653,20141120,1
1653,20141121,1
1653,20141125,1
1653,20141126,1
1653,20141127,1
1653,20141128,1
1653,20141202,1
1653,20141203,1
1653,20141204,1
1653,20141205,1
1653,20141209,1
1653,20141210,1
1653,20141211,1
1653,20141212,1
1652,20140908,1
1652,20141027,1
1652,20141028,1
1652,20141029,1
1652,20141030,1
1652,20141031,1
1608,20140820,1
1608,20140821,1
1608,20140822,1
1608,20140825,1
1608,20140826,1
1608,20140827,1
1608,20140828,1
1608,20140829,1
1608,20140901,1
1608,20140902,1
1608,20140903,1
1608,20140904,1
1608,20140905,1
1608,20140908,1
1608,20140909,1
1608,20140910,1
1608,20140911,1
1608,20140912,1
1608,20140915,1
1608,20140916,1
1608,20140917,1
1608,20140918,1
1608,20140919,1
1608,20140922,1
1608,20140923,1
1608,20140924,1
1608,20140925,1
1608,20140926,1
1608,20140929,1
1608,20140930,1
1608,20141001,1
1608,20141002,1
1608,20141003,1
1608,20141006,1
1608,20141007,1
1608,20141008,1
1608,20141009,1
1608,20141010,1
1608,20141013,1
1608,20141014,1
1608,20141015,1
1608,20141016,1
1608,20141017,1
1608,20141020,1
1608,20141021,1
1608,20141022,1
1608,20141023,1
1608,20141024,1
1608,20141027,1
1608,20141028,1
1608,20141029,1
1608,20141030,1
1608,20141031,1
1608,20141103,1
1608,20141104,1
1608,20141105,1
1608,20141106,1
1608,20141107,1
1608,20141110,1
1608,20141111,1
1608,20141112,1
1608,20141113,1
1608,20141114,1
1608,20141117,1
1608,20141118,1
1608,20141119,1
1608,20141120,1
1608,20141121,1
1608,20141124,1
1608,20141125,1
1608,20141126,1
1608,20141127,1
1608,20141128,1
1608,20141201,1
1608,20141202,1
1608,20141203,1
1608,20141204,1
1608,20141205,1
1608,20141208,1
1608,20141209,1
1608,20141210,1
1608,20141211,1
1608,20141212,1
1609,20140827,1
1609,20140828,1
1609,20140829,1
1609,20140901,1
1609,20140902,1
1609,20140903,1
1609,20140904,1
1609,20140905,1
1609,20140908,1
1609,20140909,1
1609,20140910,1
1609,20140911,1
1609,20140912,1
1609,20140915,1
1609,20140916,1
1609,20140917,1
1609,20140918,1
1609,20140919,1
1609,20140922,1
1609,20140923,1
1609,20140924,1
1609,20140925,1
1609,20140926,1
1609,20140929,1
1609,20140930,1
1609,20141001,1
1609,20141002,1
1609,20141003,1
1609,20141006,1
1609,20141007,1
1609,20141008,1
1609,20141009,1
1609,20141010,1
1609,20141013,1
1609,20141014,1
1609,20141015,1
1609,20141016,1
1609,20141017,1
1609,20141020,1
1609,20141021,1
1609,20141022,1
1609,20141023,1
1609,20141024,1
1609,20141027,1
1609,20141028,1
1609,20141029,1
1609,20141030,1
1609,20141031,1
1609,20141103,1
1609,20141104,1
1609,20141105,1
1609,20141106,1
1609,20141107,1
1609,20141110,1
1609,20141111,1
1609,20141112,1
1609,20141113,1
1609,20141114,1
1609,20141117,1
1609,20141118,1
1609,20141119,1
1609,20141120,1
1609,20141121,1
1609,20141124,1
1609,20141125,1
1609,20141126,1
1609,20141127,1
1609,20141128,1
1609,20141201,1
1609,20141202,1
1609,20141203,1
1609,20141204,1
1609,20141205,1
1609,20141208,1
1609,20141209,1
1609,20141210,1
1609,20141211,1
1609,20141212,1
1610,20140825,1
1610,20140826,1
1610,20140827,1
1610,20140828,1
1610,20140829,1
1610,20140901,1
1610,20140902,1
1610,20140903,1
1610,20140904,1
1610,20140905,1
1610,20140908,1
1610,20140909,1
1610,20140910,1
1610,20140911,1
1610,20140912,1
1610,20140915,1
1610,20140916,1
1610,20140917,1
1610,20140918,1
1610,20140919,1
1610,20140922,1
1610,20140923,1
1610,20140924,1
1610,20140925,1
1610,20140926,1
1610,20140929,1
1610,20140930,1
1610,20141001,1
1610,20141002,1
1610,20141003,1
1610,20141006,1
1610,20141007,1
1610,20141008,1
1610,20141009,1
1610,20141010,1
1610,20141013,1
1610,20141014,1
1610,20141015,1
1610,20141016,1
1610,20141017,1
1610,20141020,1
1610,20141021,1
1610,20141022,1
1610,20141023,1
1610,20141024,1
1610,20141103,1
1610,20141104,1
1610,20141105,1
1610,20141106,1
1610,20141107,1
1610,20141110,1
1610,20141111,1
1610,20141112,1
1610,20141113,1
1610,20141114,1
1610,20141117,1
1610,20141118,1
1610,20141119,1
1610,20141120,1
1610,20141121,1
1610,20141124,1
1610,20141125,1
1610,20141126,1
1610,20141127,1
1610,20141128,1
1610,20141201,1
1610,20141202,1
1610,20141203,1
1610,20141204,1
1610,20141205,1
1610,20141208,1
1610,20141209,1
1610,20141210,1
1610,20141211,1
1610,20141212,1
1611,20140831,1
1611,20140907,1
1611,20140914,1
1611,20140921,1
1611,20140928,1
1611,20141005,1
1611,20141012,1
1611,20141019,1
1611,20141026,1
1611,20141102,1
1611,20141109,1
1611,20141116,1
1611,20141123,1
1611,20141130,1
1611,20141207,1
1612,20140623,1
1612,20140624,1
1612,20140625,1
1612,20140626,1
1612,20140627,1
1612,20140630,1
1612,20140701,1
1612,20140702,1
1612,20140703,1
1612,20140704,1
1612,20140707,1
1612,20140708,1
1612,20140709,1
1612,20140710,1
1612,20140711,1
1612,20140714,1
1612,20140715,1
1612,20140716,1
1612,20140717,1
1612,20140718,1
1612,20140721,1
1612,20140722,1
1612,20140723,1
1612,20140724,1
1612,20140725,1
1612,20140728,1
1612,20140729,1
1612,20140730,1
1612,20140731,1
1612,20140801,1
1612,20140804,1
1612,20140805,1
1612,20140806,1
1612,20140807,1
1612,20140808,1
1612,20140811,1
1612,20140812,1
1612,20140813,1
1612,20140814,1
1612,20140815,1
1612,20140818,1
1612,20140819,1
1612,20140820,1
1612,20140821,1
1612,20140822,1
1612,20141027,1
1612,20141028,1
1612,20141029,1
1612,20141030,1
1612,20141031,1
1613,20140623,1
1613,20140624,1
1613,20140625,1
1613,20140626,1
1613,20140627,1
1613,20140630,1
1613,20140701,1
1613,20140702,1
1613,20140703,1
1613,20140704,1
1613,20140707,1
1613,20140708,1
1613,20140709,1
1613,20140710,1
1613,20140711,1
1613,20140714,1
1613,20140715,1
1613,20140716,1
1613,20140717,1
1613,20140718,1
1613,20140721,1
1613,20140722,1
1613,20140723,1
1613,20140724,1
1613,20140725,1
1613,20140728,1
1613,20140729,1
1613,20140730,1
1613,20140731,1
1613,20140801,1
1613,20140804,1
1613,20140805,1
1613,20140806,1
1613,20140807,1
1613,20140808,1
1613,20140811,1
1613,20140812,1
1613,20140813,1
1613,20140814,1
1613,20140815,1
1613,20140818,1
1613,20140819,1
1613,20140820,1
1613,20140821,1
1613,20140822,1
1613,20140825,1
1613,20140826,1
1614,20140629,1
1614,20140706,1
1614,20140713,1
1614,20140720,1
1614,20140727,1
1614,20140803,1
1614,20140810,1
1614,20140817,1
1614,20140824,1
1615,20140825,1
1615,20140826,1
1615,20140827,1
1615,20140828,1
1615,20140901,1
1615,20140902,1
1615,20140903,1
1615,20140904,1
1615,20140908,1
1615,20140909,1
1615,20140910,1
1615,20140911,1
1615,20140915,1
1615,20140916,1
1615,20140917,1
1615,20140918,1
1615,20140922,1
1615,20140923,1
1615,20140924,1
1615,20140925,1
1615,20140929,1
1615,20140930,1
1615,20141001,1
1615,20141002,1
1615,20141006,1
1615,20141007,1
1615,20141008,1
1615,20141009,1
1615,20141013,1
1615,20141014,1
1615,20141015,1
1615,20141016,1
1615,20141020,1
1615,20141021,1
1615,20141022,1
1615,20141023,1
1615,20141103,1
1615,20141104,1
1615,20141105,1
1615,20141106,1
1615,20141110,1
1615,20141111,1
1615,20141112,1
1615,20141113,1
1615,20141117,1
1615,20141118,1
1615,20141119,1
1615,20141120,1
1615,20141124,1
1615,20141125,1
1615,20141126,1
1615,20141127,1
1615,20141201,1
1615,20141202,1
1615,20141203,1
1615,20141204,1
1615,20141208,1
1615,20141209,1
1615,20141210,1
1615,20141211,1
1600,20140625,1
1600,20140627,1
1600,20140702,1
1600,20140704,1
1600,20140709,1
1600,20140711,1
1600,20140716,1
1600,20140718,1
1600,20140723,1
1600,20140725,1
1600,20140730,1
1600,20140801,1
1600,20140806,1
1600,20140808,1
1600,20140813,1
1600,20140815,1
1601,20140818,1
1601,20140819,1
1601,20140820,1
1601,20140825,1
1601,20140826,1
1601,20140827,1
1601,20140901,1
1601,20140902,1
1601,20140903,1
1601,20140908,1
1601,20140909,1
1601,20140910,1
1601,20140915,1
1601,20140916,1
1601,20140917,1
1601,20140922,1
1601,20140923,1
1601,20140924,1
1601,20140929,1
1601,20140930,1
1601,20141001,1
1601,20141006,1
1601,20141007,1
1601,20141008,1
1601,20141013,1
1601,20141014,1
1601,20141015,1
1601,20141020,1
1601,20141021,1
1601,20141022,1
1601,20141027,1
1601,20141028,1
1601,20141029,1
1601,20141103,1
1601,20141104,1
1601,20141105,1
1601,20141110,1
1601,20141111,1
1601,20141112,1
1601,20141117,1
1601,20141118,1
1601,20141119,1
1601,20141124,1
1601,20141125,1
1601,20141126,1
1601,20141201,1
1601,20141202,1
1601,20141203,1
1601,20141208,1
1601,20141209,1
1601,20141210,1
1602,20140623,1
1602,20140624,1
1602,20140625,1
1602,20140626,1
1602,20140627,1
1602,20140630,1
1602,20140701,1
1602,20140702,1
1602,20140703,1
1602,20140704,1
1602,20140707,1
1602,20140708,1
1602,20140709,1
1602,20140710,1
1602,20140711,1
1602,20140714,1
1602,20140715,1
1602,20140716,1
1602,20140717,1
1602,20140718,1
1602,20140721,1
1602,20140722,1
1602,20140723,1
1602,20140724,1
1602,20140725,1
1602,20140728,1
1602,20140729,1
1602,20140730,1
1602,20140731,1
1602,20140801,1
1602,20140804,1
1602,20140805,1
1602,20140806,1
1602,20140807,1
1602,20140808,1
1602,20140811,1
1602,20140812,1
1602,20140813,1
1602,20140814,1
1602,20140815,1
1602,20140818,1
1602,20140819,1
1602,20140820,1
1602,20140821,1
1603,20140623,1
1603,20140624,1
1603,20140625,1
1603,20140626,1
1603,20140630,1
1603,20140701,1
1603,20140702,1
1603,20140703,1
1603,20140707,1
1603,20140708,1
1603,20140709,1
1603,20140710,1
1603,20140714,1
1603,20140715,1
1603,20140716,1
1603,20140717,1
1603,20140721,1
1603,20140722,1
1603,20140723,1
1603,20140724,1
1603,20140728,1
1603,20140729,1
1603,20140730,1
1603,20140731,1
1603,20140804,1
1603,20140805,1
1603,20140806,1
1603,20140807,1
1603,20140811,1
1603,20140812,1
1603,20140813,1
1603,20140814,1
1603,20140818,1
1603,20140819,1
1603,20140820,1
1603,20140821,1
1604,20140709,1
1604,20140710,1
1604,20140711,1
1604,20140714,1
1604,20140715,1
1604,20140716,1
1604,20140717,1
1604,20140718,1
1604,20140721,1
1604,20140722,1
1604,20140723,1
1604,20140724,1
1604,20140725,1
1604,20140728,1
1604,20140729,1
1604,20140730,1
1604,20140731,1
1604,20140801,1
1604,20140804,1
1604,20140805,1
1604,20140806,1
1604,20140807,1
1604,20140808,1
1604,20140811,1
1604,20140812,1
1604,20140813,1
1604,20140814,1
1604,20140815,1
1604,20140818,1
1604,20140819,1
1605,20140709,1
1605,20140710,1
1605,20140711,1
1605,20140714,1
1605,20140715,1
1605,20140716,1
1605,20140717,1
1605,20140718,1
1605,20140721,1
1605,20140722,1
1605,20140723,1
1605,20140724,1
1605,20140725,1
1605,20140728,1
1605,20140729,1
1605,20140730,1
1605,20140731,1
1605,20140801,1
1605,20140804,1
1605,20140805,1
1605,20140806,1
1605,20140807,1
1605,20140808,1
1605,20140811,1
1605,20140812,1
1605,20140813,1
1605,20140814,1
1605,20140815,1
1605,20140818,1
1605,20140819,1
1605,20141027,1
1605,20141028,1
1605,20141029,1
1605,20141030,1
1605,20141031,1
1606,20140711,1
1606,20140718,1
1606,20140725,1
1606,20140801,1
1606,20140808,1
1606,20140815,1
1606,20140822,1
1606,20140829,1
1606,20140905,1
1606,20140912,1
1606,20140919,1
1606,20140926,1
1606,20141003,1
1606,20141010,1
1606,20141017,1
1606,20141024,1
1606,20141031,1
1606,20141107,1
1606,20141114,1
1606,20141121,1
1606,20141128,1
1606,20141205,1
1606,20141212,1
1607,20140712,1
1607,20140719,1
1607,20140726,1
1607,20140802,1
1607,20140809,1
1607,20140816,1
1607,20140823,1
1607,20140830,1
1607,20140906,1
1607,20140913,1
1607,20140920,1
1607,20140927,1
1607,20141004,1
1607,20141011,1
1607,20141018,1
1607,20141025,1
1607,20141108,1
1607,20141115,1
1607,20141122,1
1607,20141129,1
1607,20141206,1
1607,20141213,1
1625,20140623,2
1625,20140624,2
1625,20140625,2
1625,20140626,2
1625,20140627,2
1625,20140628,2
1625,20140629,2
1625,20140630,2
1625,20140701,2
1625,20140702,2
1625,20140703,2
1625,20140704,2
1625,20140705,2
1625,20140706,2
1625,20140707,2
1625,20140708,2
1625,20140709,2
1625,20140710,2
1625,20140711,2
1625,20140712,2
1625,20140713,2
1625,20140714,2
1625,20140715,2
1625,20140716,2
1625,20140717,2
1625,20140718,2
1625,20140719,2
1625,20140720,2
1625,20140721,2
1625,20140722,2
1625,20140723,2
1625,20140724,2
1625,20140725,2
1625,20140726,2
1625,20140727,2
1625,20140728,2
1625,20140729,2
1625,20140730,2
1625,20140731,2
1625,20140801,2
1625,20140802,2
1625,20140803,2
1625,20140804,2
1625,20140805,2
1625,20140806,2
1625,20140807,2
1625,20140808,2
1625,20140809,2
1625,20140810,2
1625,20140811,2
1625,20140812,2
1625,20140813,2
1625,20140814,2
